"outcome.correct.ans.per.second","outcome.num.correct.ans","outcome.response.time","treatment","live.paycheck.by.paycheck","caloric.crunch","liquidity.constrained","financial.hardship","current.income","pay.day.amount.fraction.of.income","age","male","married","divorced","widowed","white","black","hispanic","working","unemployed","disabled","retired","household.size","household.head","children.in.household","metropolitan.area","household.income","education"
0.48304105560281,46,95.2300005691948,1,1,0,1,0,4400,0.27,63,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,40000,4
0.409893240332081,47,114.664003636465,0,0,0,1,0,943,1,68,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,15000,4
0.354953975378598,45,126.776999615239,0,0,1,1,0,820,1,64,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,15000,3
0.380324557981197,45,118.319995529252,0,0,0,0,0,700,1,69,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,10000,3
0.431738433089932,46,106.545992838256,0,1,1,1,1,1103,1,67,0,0,1,0,1,0,0,0,0,0,1,2,1,0,1,20000,3
0.649207116736782,47,72.3960024286916,0,0,0,0,0,3000,0.5,31,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,40000,4
0.430326270864603,44,102.247998737321,1,0,0,0,0,600,0.5,59,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,25000,3
0.460900302223126,48,104.143997668205,0,0,0,0,0,2000,1,79,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,1
0.483201079102054,47,97.2679946976556,1,0,1,0,1,900,1,70,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,40000,3
0.38743649554677,44,113.566998735896,0,1,1,1,1,1743,1,72,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,25000,3
0.216878093820275,35,161.380983129648,1,1,0,1,0,1524,1,86,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,20000,2
0.527988904224537,48,90.9110013788986,1,1,0,0,0,41,0.51,60,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,10000,2
0.452399124837947,48,106.101001007007,0,0,0,0,0,2600,1,66,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,40000,3
0.259157579271285,32,123.476998396032,0,1,1,1,1,1813,1,75,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,25000,1
0.417251462200155,44,105.451997143376,0,0,0,1,0,350,1,63,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,25000,1
0.362687927834604,47,129.587991198409,1,1,1,1,0,900,1,63,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,10000,3
0.369391416324662,45,121.821996969331,0,0,0,0,0,1100,1,85,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,30000,3
0.391636016518824,46,117.456000111749,1,0,0,1,0,2113,0.76,56,0,1,0,0,1,0,0,0,0,1,0,3,1,1,1,35000,3
0.0271160719612977,2,73.7569955875085,0,1,1,1,0,857,1,35,0,1,0,0,0,1,0,1,0,0,0,4,0,0,1,10000,2
0.378638472105885,48,126.77000235353,0,0,0,0,0,877,1,73,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,20000,2
0.459742545041314,46,100.055999811517,0,0,1,1,0,1000,0.5,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,15000,4
0.0574811794691631,3,52.1909958651668,0,0,0,0,0,1724,0.5,54,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,35000,3
0.0324823011031744,5,153.929981257127,0,1,1,1,0,1806,1,65,0,1,0,0,1,0,0,0,1,0,0,3,1,1,0,40000,1
0.43869036191381,41,93.459997208818,1,1,0,0,0,1146,1,62,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,15000,3
0.573175393498601,48,83.7439997328098,1,0,0,0,1,2600,0.5,38,1,1,0,0,1,0,0,1,0,0,0,2,1,0,1,40000,4
0.523126547538627,48,91.7560009635254,0,0,1,0,0,2729,0.39,68,0,1,0,0,1,0,0,0,0,0,0,4,1,1,1,40000,4
0.423062412222029,46,108.731002024965,0,0,0,0,1,1700,0.29,80,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,15000,4
0.670966934732389,44,65.5770019688811,0,0,0,0,0,3800,1,31,1,0,0,0,1,0,0,1,0,0,0,2,0,1,1,30000,3
0.385817011492608,41,106.26799435666,0,0,0,0,0,3450,0.54,74,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,2
0.362356358975515,42,115.907997637315,1,1,1,1,1,588,1,65,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,10000,4
0.596554910333897,48,80.461997996352,1,1,0,0,0,1220,0.5,60,0,1,0,0,1,0,0,1,0,0,0,2,1,0,1,25000,3
0.440334634641606,48,109.008004875809,0,1,0,1,0,720,1,56,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,10000,2
0.3504139825417,43,122.71199821452,0,0,0,0,0,1360,1,72,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,40000,4
0.0705057054755707,4,56.7329973229748,0,1,0,0,0,1594,1,71,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,30000,3
0.479716336797299,46,95.8900009682951,1,0,0,0,1,1954,1,63,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,3
0.462701140815641,45,97.2550011886178,0,1,1,1,1,1000,1,47,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,15000,3
0.320391454288112,44,137.332002496025,1,0,0,0,0,1400,1,73,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,25000,2
0.465415658009537,47,100.98499951851,0,0,0,0,0,2400,1,72,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,20000,3
0.542421897624781,48,88.4920026462573,0,0,0,0,0,4000,0.5,58,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,40000,4
0.502923978043824,43,85.4999997559333,1,1,1,1,0,50,1,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,10000,3
0.482570952221583,47,97.3950043690547,1,1,0,1,0,4250,0.56,63,1,1,0,0,1,0,0,0,0,1,0,5,1,0,1,40000,3
0.491369668033787,47,95.6509997616871,0,0,1,0,0,2093,0.18,69,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,25000,3
0.439938799053024,46,104.559998115683,0,1,1,1,1,1298,1,61,0,0,1,0,1,0,0,0,0,1,0,2,1,0,1,30000,4
0.615416149093156,48,77.996003307242,0,0,0,0,0,5200,1,31,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,30000,4
0.374011558886617,42,112.295994607836,0,1,1,0,1,2879,1,72,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,2
0.388658106866461,45,115.782995915898,0,1,1,1,1,794,0.01,46,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,40000,2
0.527811163432772,47,89.0469987302313,0,0,0,0,0,2090,0.73,65,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,25000,2
0.552791595880969,45,81.4050002483932,1,0,0,0,0,4000,0.35,60,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,35000,4
0.318353435982654,43,135.070004403354,1,0,0,0,0,1200,1,82,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,15000,1
0.494012794822372,46,93.1149971865401,1,1,0,1,1,1800,0.61,63,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,15000,3
0.514651489021086,48,93.2669991712263,1,1,1,1,1,1960,0.5,52,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,25000,4
0.498926238812113,46,92.1979972621219,0,0,0,0,0,967,1,56,0,0,1,0,0,1,0,0,0,1,0,3,1,1,1,25000,3
0.438780755249835,47,107.114998635797,1,0,0,0,0,1118,1,63,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,3
0.00466847028527504,1,214.202927060311,0,1,1,0,1,3000,0.5,49,1,1,0,0,1,0,0,1,0,0,0,2,0,0,1,20000,3
0.454668465302947,42,92.3750011385005,1,1,0,0,0,1337,1,67,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,20000,3
0.537032908044585,48,89.3799975401414,1,1,0,0,0,2817,1,61,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,40000,4
0.439349787144274,44,100.147994348638,0,1,0,1,1,1654,1,69,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,20000,3
0.603568601034277,48,79.5269997772367,0,1,0,0,0,4000,1,59,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,40000,4
0.405060670386315,47,116.032000725163,1,0,0,0,0,1761,1,78,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,2
0.592183164880862,48,81.0560023428846,0,1,1,1,1,1497,1,52,0,0,1,0,1,0,0,0,1,0,0,2,1,0,1,40000,4
0.0567585253064052,6,105.710991742819,0,1,1,1,1,700,1,51,0,1,0,0,0,0,1,1,0,0,0,5,1,0,1,5000,2
0.53526526181475,43,80.3340008544808,0,0,0,1,1,1344,1,58,0,0,1,0,0,1,0,0,0,1,0,2,1,0,1,30000,3
0.532960226450488,48,90.0630058638329,0,0,0,0,0,1600,0.31,72,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,30000,3
0.535759069801576,47,87.7259997061869,1,1,1,1,0,1151,1,62,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,20000,2
0.370059127585226,48,129.709001675537,0,0,0,1,0,2500,0.48,76,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,35000,3
0.29190963253166,39,133.602990972798,1,0,0,0,0,3165,0.88,61,1,1,0,0,1,0,0,0,0,1,0,3,1,0,1,30000,2
0.587687944157019,48,81.6759991033189,1,1,1,1,1,2100,1,52,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,35000,2
0.45233740005207,46,101.694000970746,1,0,0,0,0,1981,0.33,62,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,20000,4
0.361163397360317,47,130.135003556604,0,0,0,0,0,1374,1,76,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,35000,4
0.487253640941093,47,96.459002151781,0,0,0,0,0,1868,0.4,75,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,35000,3
0.382123902626884,42,109.911993757192,0,0,0,0,0,2020,0.11,74,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,30000,2
0.377180602886869,44,116.654991437079,1,1,1,1,1,976,1,62,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,15000,4
0.0728831106602387,5,68.6029994426095,1,0,0,1,1,1442,1,49,0,0,1,0,0,0,1,0,0,1,0,3,1,0,1,5000,2
0.468799871520522,47,100.256000172437,0,1,1,1,0,1050,0.52,35,1,1,0,0,1,0,0,0,1,0,0,5,0,1,0,20000,2
0.441921697580353,45,101.827994068605,1,0,1,0,1,2479,0.27,76,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,1
0.430445595870296,46,106.866002211023,1,0,1,1,0,900,1,74,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,35000,3
0.357847266321113,43,120.162997029616,1,0,0,0,0,900,1,69,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,15000,2
0.304475803436224,42,137.941995803937,0,1,0,1,0,1462,0.89,63,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,30000,3
0.481217514137961,48,99.7469929704985,1,0,0,1,0,577,1,82,0,0,0,1,1,0,0,0,0,1,0,2,1,0,1,15000,1
0.455978639545337,47,103.075003791547,1,1,0,0,1,2200,0.5,53,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,35000,3
0.650741571378713,48,73.7620003257259,0,0,1,0,1,603,1,60,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,15000,3
0.420003105881704,46,109.522999605998,1,1,1,1,0,869,1,68,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,10000,3
0.522017167957775,48,91.95099882976,0,0,1,0,1,1200,0.5,52,0,1,0,0,1,0,0,1,0,0,0,2,1,0,0,20000,4
0.40474562384507,48,118.593005512948,1,1,0,0,0,1638,1,85,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,25000,4
0.459778918050364,48,104.398001116576,1,1,1,1,1,1280,0.5,66,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,15000,2
0.546597465808153,48,87.815994406471,1,0,0,1,0,579,1,69,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,20000,3
0.372687544650075,47,126.111002835175,0,0,0,0,0,2000,1,73,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,3
0.526239179500792,47,89.3130003064115,0,0,0,0,1,2339,0.57,70,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,30000,3
0.440841543635686,36,81.6619951538656,1,0,1,1,1,1797,1,69,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,25000,3
0.410700630242408,44,107.13399678503,0,1,1,1,0,1894,0.88,79,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,20000,3
0.509783516902661,47,92.1959977944409,1,0,0,0,0,3211,0.56,73,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,40000,3
0.502055260215999,48,95.607005450653,0,0,0,0,0,2428,0.59,63,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,30000,3
0.390280313059798,46,117.864003027363,1,0,0,0,0,4209,0.37,73,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,40000,3
0.0636261853976754,5,78.5839975907573,1,1,1,0,0,1026,1,84,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,15000,2
0.517302683909755,48,92.7890024409264,0,0,0,0,0,4800,0.48,68,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,2
0.414855268093199,48,115.703002207547,1,0,0,0,0,1221,1,72,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,15000,3
0.0494716456508112,5,101.067994286906,0,0,1,0,0,4254,0.67,70,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,40000,3
0.54611791418255,47,86.0620001274842,0,0,0,0,1,2000,0.5,51,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,40000,4
0.477938558717142,47,98.3390001554906,0,1,0,0,0,2221,0.59,69,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,40000,2
0.447553511978636,46,102.781005553132,1,0,0,0,0,163,1,59,0,0,0,1,1,0,0,0,0,0,1,5,1,1,0,40000,1
0.426862451262293,40,93.7070006549284,1,1,0,1,0,600,0.5,53,0,1,0,0,1,0,0,1,0,0,0,4,1,0,1,35000,2
0.44950268217096,47,104.559999003798,1,1,0,0,0,2952,1,83,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,40000,4
0.521914741127125,46,88.1370008838199,0,1,1,1,1,800,0.5,51,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,35000,3
0.502086834242919,48,95.6009931476847,0,1,1,1,1,721,1,71,0,0,1,0,0,1,0,0,0,0,1,3,0,1,1,10000,4
0.453125128615797,48,105.931004415116,0,0,0,1,0,2623,0.53,42,0,0,1,0,1,0,0,1,0,0,0,2,1,0,1,40000,3
0.562065497899821,46,81.8409957058043,1,0,0,1,0,2200,0.5,45,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,35000,3
0.389215500628979,48,123.324995850451,0,0,0,0,0,2000,0.8,86,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,30000,3
0.51266618051993,46,89.7270031609034,0,1,1,1,1,2299,1,59,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,40000,2
0.511561285961982,45,87.9659998417946,1,1,1,1,1,450,1,48,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,5000,2
0.486287693381774,48,98.707001335352,0,1,1,1,0,1574,0.61,57,0,0,1,0,1,0,0,0,0,0,1,2,1,0,1,20000,3
0.360337639433725,40,111.006999054721,1,1,1,1,1,741,1,61,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,10000,4
0.43730506147118,45,102.90299373305,0,0,0,1,0,500,1,24,0,0,0,0,0,1,0,0,1,0,0,4,0,0,1,35000,3
0.550557559786707,47,85.3680040615707,0,1,1,1,1,3100,0.5,30,0,1,0,0,1,0,0,1,0,0,0,3,1,1,1,30000,4
0.358442486074666,46,128.333001212412,0,0,0,0,0,849,1,69,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,35000,3
0.393907586764906,45,114.239993115078,1,0,0,0,0,2600,0.5,61,1,1,0,0,1,0,0,1,0,0,0,4,1,0,1,10000,2
0.338972277885903,32,94.4030001496791,0,0,0,1,1,8404,0.92,73,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,15000,3
0.385011367226391,46,119.476991890869,1,0,1,1,1,1571,0.95,75,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,25000,2
0.451441243828936,47,104.111001470237,1,0,0,0,0,1645,0.81,70,0,0,1,0,1,0,0,0,0,0,1,3,1,0,1,40000,3
0.407346738336255,45,110.470996242159,1,0,0,0,0,3166,0.79,73,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,3
0.41903515411781,46,109.775992653512,0,0,0,0,0,1300,1,54,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,15000,3
0.428409127879717,46,107.373996038934,0,0,0,0,0,1600,1,81,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,4
0.430743882504609,46,106.791998373901,0,1,1,1,1,1938,0.5,31,0,0,0,0,0,0,1,1,0,0,0,3,1,0,1,35000,2
0.0607629401294317,5,82.2869991042147,0,1,1,1,0,900,1,60,1,0,0,1,0,0,0,0,0,1,0,2,1,0,1,15000,3
0.325511210548035,44,135.171995845922,0,1,1,1,0,900,1,77,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,15000,2
0.493920590777208,47,95.1569966460464,0,0,0,0,0,994,0.12,67,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,15000,2
0.331428943628635,42,126.723995617778,1,1,1,1,1,55,1,51,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,10000,2
0.4851963447141,47,96.8680009897738,0,0,0,1,1,731,1,52,1,0,1,0,1,0,0,0,0,1,0,2,0,0,0,10000,3
0.0855110153989811,5,58.4719989193296,1,0,1,0,0,700,0.57,64,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,10000,3
0.563880478304026,47,83.350996901615,0,0,1,1,1,918,0.5,38,0,0,0,0,1,0,0,1,0,0,0,2,1,1,1,15000,2
0.44013238756563,46,104.514008283793,1,0,0,0,0,867,1,73,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,15000,1
0.472107226881695,43,91.0810035339183,1,1,1,1,0,700,1,66,0,0,0,1,1,0,0,0,0,1,0,2,1,0,1,10000,2
0.365770830559227,42,114.82599620037,0,0,0,1,0,2879,1,74,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,2
0.386495021531236,45,116.430995208468,0,0,1,0,1,2015,0.85,66,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,40000,3
0.444839876658338,44,98.9119957736939,0,1,1,1,1,2200,0.5,36,1,1,0,0,1,0,0,0,0,0,0,5,1,1,1,35000,2
0.453602260608184,47,103.615003895666,1,1,1,1,1,1646,0.5,41,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,25000,3
0.468314073262062,47,100.359999161715,1,0,1,0,1,2159,0.9,66,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,30000,4
0.459585792792035,47,102.265998508069,1,1,0,0,0,1908,1,71,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,15000,3
0.358258258104444,46,128.398994187566,1,0,0,0,0,2239,0.82,61,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,3
0.455355763145975,47,103.215999014232,1,1,1,1,1,1400,0.5,58,1,1,0,0,0,0,0,0,0,1,0,2,1,0,0,30000,3
0.476067666589197,48,100.826003042588,0,1,1,1,1,1490,0.1,61,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,20000,2
0.366864191818731,46,125.38699885632,0,0,0,0,1,721,1,42,0,0,1,0,1,0,0,0,0,1,0,2,1,0,1,5000,1
0.344777065058379,40,116.016997804732,0,0,0,1,0,2582,0.12,67,0,1,0,0,0,1,0,0,0,0,1,2,1,0,1,20000,3
0.436360946030995,47,107.70899739653,0,1,0,0,1,2674,1,79,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,25000,2
0.477448883676006,43,90.0619971481169,0,0,0,0,0,2300,1,63,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,10000,3
0.225743197068377,32,141.753994873685,0,0,0,0,0,1558,0.61,62,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,35000,3
0.658798460224059,47,71.3420003805339,1,1,1,1,1,1026,0.5,51,1,0,1,0,1,0,0,1,0,0,0,2,0,0,1,20000,4
0.380073551811688,43,113.13599642762,1,1,1,1,1,741,1,68,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,10000,4
0.451552197320396,48,106.300003155431,0,0,0,0,0,1723,1,59,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,20000,2
0.425924595652681,48,112.696004151734,0,0,0,0,0,3400,1,57,0,0,1,0,0,1,0,0,0,0,1,2,1,1,1,35000,4
0.368934173316126,47,127.393999795534,1,0,0,0,0,1500,1,63,0,1,0,0,1,0,0,1,0,0,0,2,1,0,1,40000,3
0.591264057003706,48,81.1820022398201,0,0,0,1,1,800,0.56,51,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,20000,4
0.363938882207225,42,115.403992410147,0,0,0,0,0,2374,0.33,76,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,20000,1
0.589029322549529,48,81.4900008580879,0,1,1,1,1,2200,0.5,25,0,1,0,0,1,0,0,1,0,0,0,2,0,0,1,5000,4
0.449167618082014,47,104.637997281937,0,0,0,1,1,563,1,57,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,10000,3
0.3997144978194,42,105.074997852534,0,1,1,1,1,748,1,60,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,10000,3
0.548776937668233,47,85.6449984937489,0,1,1,1,0,760,1,36,1,1,0,0,1,0,0,0,0,1,0,3,1,1,1,35000,2
0.426690872690263,47,110.150000874562,0,0,0,0,0,3700,1,76,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,2
0.452671716530105,47,103.8280022447,0,1,1,1,0,2348,0.36,67,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,2
0.360786361909755,47,130.27099957774,0,0,1,0,0,1600,1,65,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,25000,3
0.387868165265571,46,118.596997947754,1,0,0,0,0,975,1,59,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,20000,2
0.459738611494787,47,102.232004936859,1,1,1,1,0,2800,0.5,38,0,1,0,0,1,0,0,0,0,0,0,3,1,1,1,40000,4
0.515656192251808,47,91.1460013594653,0,1,1,1,1,2880,0.5,48,0,0,0,0,1,0,0,1,0,0,0,4,1,1,1,35000,4
0.524377986580511,47,89.6300020267608,0,0,0,0,0,3000,1,53,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,40000,4
0.515275042089015,45,87.3320000471246,0,1,0,0,1,1900,1,48,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,10000,4
0.415402409291508,46,110.735997122539,0,1,0,0,0,2600,1,60,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,40000,4
0.436657389253621,48,109.925999608174,1,0,1,0,0,1382,1,69,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,30000,3
0.6637443382951,48,72.3170010358103,1,0,0,0,0,2360,0.55,66,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,4
0.621375282437858,48,77.2480035119523,0,0,0,0,0,1800,0.5,29,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,30000,4
0.160948529042789,24,149.115994676903,0,0,1,1,0,2268,0.47,72,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,30000,2
0.297146684195967,41,137.978992129559,1,0,0,0,0,1785,0.95,76,1,1,0,0,1,0,0,0,0,0,1,2,1,0,0,30000,3
0.0707533823191048,5,70.6679996929263,0,1,1,1,1,629,1,55,0,0,0,0,1,0,0,0,0,1,0,5,1,1,1,10000,3
0.446940393141059,46,102.922001917786,0,0,0,0,0,2568,0.64,72,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,3
0.572252910094285,48,83.8789967745057,1,0,1,1,1,210,0.29,33,0,1,0,0,1,0,0,1,0,0,0,7,1,1,1,25000,3
0.522204798933063,47,90.0030028372538,1,1,1,1,1,670,1,67,1,1,0,0,1,0,0,0,0,0,1,3,0,0,1,30000,2
0.46262772661032,46,99.4319997572188,1,0,0,0,0,1300,0.23,76,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,3
0.542747242887478,46,84.754000324856,1,1,1,1,1,800,1,31,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,10000,3
0.435923852772271,47,107.816995333249,0,1,1,1,1,11000,1,60,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,15000,3
0.514640454828912,48,93.2689988702059,0,0,0,1,0,3000,0.5,28,0,1,0,0,1,0,0,0,0,0,0,4,0,1,0,40000,2
0.569530145402935,48,84.2799988507029,0,0,0,0,0,4572,0.4,69,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,40000,2
0.477534654659363,45,94.2339986447677,0,0,0,0,0,1595,0.81,67,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,35000,4
0.393459831146181,45,114.369997742619,1,0,0,0,0,3052,0.5,88,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,40000,3
0.467607096376255,42,89.8189961732427,1,0,0,1,0,1984,1,41,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,25000,3
0.323333940026249,45,139.174996588192,1,0,0,0,0,929,0.29,58,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,20000,3
0.673130591563101,47,69.8230040189669,0,1,1,1,1,2000,0.55,27,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,20000,4
0.377679931195669,47,124.443996405121,0,1,1,1,0,2484,0.47,66,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,25000,3
0.341903211443714,46,134.541000085262,1,1,0,1,0,721,1,32,0,0,1,0,1,0,0,0,0,1,0,2,0,0,1,30000,3
0.386869497339873,47,121.487996141266,1,0,0,0,0,3696,0.72,67,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,35000,3
0.547676354187502,48,87.6430023553049,1,1,1,1,1,1314,0.02,64,1,1,0,0,1,0,0,0,0,0,1,2,1,0,1,20000,3
0.54778260776576,48,87.626002212406,1,1,0,0,0,3386,0.62,68,0,1,0,0,1,0,0,0,0,0,1,2,1,0,1,30000,1
0.421588854591111,48,113.855002278355,0,1,1,1,1,150,1,20,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,15000,3
0.413390405619648,48,116.112999594296,0,0,0,0,0,2597,0.51,68,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,35000,3
0.700217480683165,47,67.1220032298317,1,0,0,0,1,525,1,22,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,35000,3
0,0,239.999915798399,0,0,0,1,1,4000,1,63,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,35000,2
0.441634069455165,44,99.6299947019075,0,1,0,1,1,400,1,24,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,20000,3
0.509774373083398,46,90.2359993535307,0,1,0,0,1,460,1,56,0,0,1,0,1,0,0,1,0,0,0,2,1,0,1,30000,3
0.511264123111192,47,91.9290008342288,1,0,0,0,0,3140,0.47,74,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,5000,3
0.450375493252859,46,102.136996104657,0,0,0,0,0,1375,1,66,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,15000,4
